data,hora,n_placar_visitante,n_placar_casa,c_nome_estadio,c_time_casa,c_time_visitante,n_rodada,d_ano_campeonato,c_nome_campeonato
2016-10-01,10:59,1,3,Estádio Giulite Coutinho,Fluminense,Sport,28,2016,Brasileirão 2016
2016-10-01,16:00,0,0,Morumbi,Sao Paulo,Flamengo,28,2016,Brasileirão 2016
2016-10-01,16:00,4,1,Arena Condá,Chapecoense,Vitoria,28,2016,Brasileirão 2016
2016-10-01,16:03,0,2,Estádio Urbano Caldeira,Santos,Athletico-PR,28,2016,Brasileirão 2016
2016-10-01,16:30,0,2,Luso-Brasileiro,Botafogo-RJ,Corinthians,28,2016,Brasileirão 2016
2016-10-01,16:31,2,1,Moisés Lucarelli,Ponte Preta,Atletico-MG,28,2016,Brasileirão 2016
2016-10-01,18:29,0,1,Mineirão,Cruzeiro,Gremio,28,2016,Brasileirão 2016
2016-10-01,21:00,0,1,Estádio José Pinheiro Borda,Internacional,Figueirense,28,2016,Brasileirão 2016
2016-10-03,19:59,3,2,Estádio do Arruda,Santa Cruz,Palmeiras,28,2016,Brasileirão 2016
2016-10-03,21:01,0,3,Couto Pereira,Coritiba,America-MG,28,2016,Brasileirão 2016
2016-10-05,19:29,1,0,Itaipava Arena Fonte Nova,Vitoria,Gremio,29,2016,Brasileirão 2016
2016-10-05,19:30,1,3,Estádio Joaquim Américo Guimarães,Athletico-PR,Chapecoense,29,2016,Brasileirão 2016
2016-10-05,21:00,0,0,Neo Química Arena,Corinthians,Atletico-MG,29,2016,Brasileirão 2016
2016-10-05,21:01,1,2,Estádio Urbano Caldeira,Santos,Fluminense,29,2016,Brasileirão 2016
2016-10-05,21:44,1,1,Adelmar da Costa Carvalho,Sport,Sao Paulo,29,2016,Brasileirão 2016
2016-10-06,19:29,0,1,Estádio José Pinheiro Borda,Internacional,Coritiba,29,2016,Brasileirão 2016
2016-10-08,21:00,0,2,Mineirão,Cruzeiro,Ponte Preta,29,2016,Brasileirão 2016
2016-10-09,17:00,0,3,Estádio Municipal Paulo Machado de Carvalho,Flamengo,Santa Cruz,29,2016,Brasileirão 2016
2016-10-09,17:00,2,0,Estádio do Café,America-MG,Palmeiras,29,2016,Brasileirão 2016
2016-10-09,17:02,1,0,Orlando Scarpelli,Figueirense,Botafogo-RJ,29,2016,Brasileirão 2016
2016-10-12,11:02,0,3,Arena Condá,Chapecoense,Sport,30,2016,Brasileirão 2016
2016-10-12,19:30,0,0,Couto Pereira,Coritiba,Figueirense,30,2016,Brasileirão 2016
2016-10-12,21:44,4,2,Arena Pantanal,Santa Cruz,Corinthians,30,2016,Brasileirão 2016
2016-10-12,21:45,0,1,Luso-Brasileiro,Botafogo-RJ,Internacional,30,2016,Brasileirão 2016
2016-10-13,19:30,0,2,Moisés Lucarelli,Ponte Preta,Vitoria,30,2016,Brasileirão 2016
2016-10-13,19:30,0,3,Mineirão,Atletico-MG,America-MG,30,2016,Brasileirão 2016
2016-10-13,19:32,0,0,Estádio Doutor Adhemar de Barros,Palmeiras,Cruzeiro,30,2016,Brasileirão 2016
2016-10-13,20:59,0,1,Arena do Grêmio,Gremio,Athletico-PR,30,2016,Brasileirão 2016
2016-10-13,21:00,2,1,Estádio Municipal General Raulino de Oliveira,Fluminense,Flamengo,30,2016,Brasileirão 2016
2016-10-13,21:03,1,0,Estádio Municipal Paulo Machado de Carvalho,Sao Paulo,Santos,30,2016,Brasileirão 2016
2016-10-16,17:00,2,3,Luso-Brasileiro,Botafogo-RJ,Atletico-MG,31,2016,Brasileirão 2016
2016-10-16,17:00,0,0,Mineirão,Cruzeiro,Chapecoense,31,2016,Brasileirão 2016
2016-10-16,17:00,0,2,Vila Capanema,Athletico-PR,Coritiba,31,2016,Brasileirão 2016
2016-10-16,17:00,1,2,Estádio José Pinheiro Borda,Internacional,Flamengo,31,2016,Brasileirão 2016
2016-10-16,17:02,2,1,Orlando Scarpelli,Figueirense,Palmeiras,31,2016,Brasileirão 2016
2016-10-16,18:31,0,2,Neo Química Arena,Corinthians,America-MG,31,2016,Brasileirão 2016
2016-10-16,18:31,0,3,Moisés Lucarelli,Ponte Preta,Santa Cruz,31,2016,Brasileirão 2016
2016-10-16,19:30,0,1,Adelmar da Costa Carvalho,Sport,Vitoria,31,2016,Brasileirão 2016
2016-10-16,19:32,1,1,Estádio Urbano Caldeira,Santos,Gremio,31,2016,Brasileirão 2016
2016-10-17,19:59,2,1,Estádio Giulite Coutinho,Fluminense,Sao Paulo,31,2016,Brasileirão 2016
2016-10-19,21:45,1,0,Estádio do Arruda,Santa Cruz,Botafogo-RJ,32,2016,Brasileirão 2016
2016-10-22,16:59,0,2,Morumbi,Sao Paulo,Ponte Preta,32,2016,Brasileirão 2016
2016-10-23,17:00,2,2,Maracanã,Flamengo,Corinthians,32,2016,Brasileirão 2016
2016-10-23,17:00,1,0,Barradão,Vitoria,Cruzeiro,32,2016,Brasileirão 2016
2016-10-23,17:00,1,2,Allianz Parque,Palmeiras,Sport,32,2016,Brasileirão 2016
2016-10-23,17:00,0,0,Arena do Grêmio,Gremio,Internacional,32,2016,Brasileirão 2016
2016-10-23,18:31,1,1,Couto Pereira,Coritiba,Fluminense,32,2016,Brasileirão 2016
2016-10-23,19:30,0,3,Estádio Raimundo Sampaio,Atletico-MG,Figueirense,32,2016,Brasileirão 2016
2016-10-23,19:32,1,0,Arena Condá,Chapecoense,Santos,32,2016,Brasileirão 2016
2016-10-24,20:00,0,1,Estádio Raimundo Sampaio,America-MG,Athletico-PR,32,2016,Brasileirão 2016
2016-10-27,20:33,0,1,Adelmar da Costa Carvalho,Sport,Ponte Preta,33,2016,Brasileirão 2016
2016-10-28,19:30,2,2,Maracanã,Fluminense,Vitoria,33,2016,Brasileirão 2016
2016-10-29,16:31,2,2,Mineirão,Atletico-MG,Flamengo,33,2016,Brasileirão 2016
2016-10-29,16:31,1,1,Neo Química Arena,Corinthians,Chapecoense,33,2016,Brasileirão 2016
2016-10-29,16:33,0,1,Estádio Joaquim Américo Guimarães,Athletico-PR,Cruzeiro,33,2016,Brasileirão 2016
2016-10-29,18:30,0,0,Luso-Brasileiro,Botafogo-RJ,Coritiba,33,2016,Brasileirão 2016
2016-10-29,18:30,1,1,Estádio José Pinheiro Borda,Internacional,Santa Cruz,33,2016,Brasileirão 2016
2016-10-29,19:34,0,0,Orlando Scarpelli,Figueirense,Gremio,33,2016,Brasileirão 2016
2016-10-29,19:34,0,1,Estádio Urbano Caldeira,Santos,Palmeiras,33,2016,Brasileirão 2016
2016-10-31,20:02,0,1,Estádio Raimundo Sampaio,America-MG,Sao Paulo,33,2016,Brasileirão 2016
2016-11-05,17:00,0,0,Maracanã,Flamengo,Botafogo-RJ,34,2016,Brasileirão 2016
2016-11-05,19:31,0,4,Morumbi,Sao Paulo,Corinthians,34,2016,Brasileirão 2016
2016-11-06,11:01,2,1,Moisés Lucarelli,Ponte Preta,Santos,34,2016,Brasileirão 2016
2016-11-06,16:59,0,1,Estádio do Arruda,Santa Cruz,America-MG,34,2016,Brasileirão 2016
2016-11-06,16:59,0,1,Allianz Parque,Palmeiras,Internacional,34,2016,Brasileirão 2016
2016-11-06,16:59,2,3,Barradão,Vitoria,Athletico-PR,34,2016,Brasileirão 2016
2016-11-06,17:00,2,4,Mineirão,Cruzeiro,Fluminense,34,2016,Brasileirão 2016
2016-11-06,19:31,0,2,Couto Pereira,Coritiba,Atletico-MG,34,2016,Brasileirão 2016
2016-11-06,19:31,0,1,Arena Condá,Chapecoense,Figueirense,34,2016,Brasileirão 2016
2016-11-07,20:00,3,0,Arena do Grêmio,Gremio,Sport,34,2016,Brasileirão 2016
2016-11-15,16:59,1,1,Maracanã,Fluminense,Athletico-PR,35,2016,Brasileirão 2016
2016-11-16,19:30,2,0,Luso-Brasileiro,Botafogo-RJ,Chapecoense,35,2016,Brasileirão 2016
2016-11-16,21:01,0,1,Couto Pereira,Coritiba,Santa Cruz,35,2016,Brasileirão 2016
2016-11-16,21:45,1,0,Adelmar da Costa Carvalho,Sport,Cruzeiro,35,2016,Brasileirão 2016
2016-11-16,21:45,1,0,Mineirão,America-MG,Flamengo,35,2016,Brasileirão 2016
2016-11-16,21:45,1,1,Orlando Scarpelli,Figueirense,Corinthians,35,2016,Brasileirão 2016
2016-11-17,19:32,2,3,Estádio Urbano Caldeira,Santos,Vitoria,35,2016,Brasileirão 2016
2016-11-17,19:33,1,1,Morumbi,Sao Paulo,Gremio,35,2016,Brasileirão 2016
2016-11-17,20:59,1,1,Estádio José Pinheiro Borda,Internacional,Ponte Preta,35,2016,Brasileirão 2016
2016-11-17,21:01,1,1,Estádio Raimundo Sampaio,Atletico-MG,Palmeiras,35,2016,Brasileirão 2016
2016-11-20,16:59,0,4,Barradão,Vitoria,Figueirense,36,2016,Brasileirão 2016
2016-11-20,17:00,2,2,Mineirão,Cruzeiro,Santos,36,2016,Brasileirão 2016
2016-11-20,17:00,0,1,Allianz Parque,Palmeiras,Botafogo-RJ,36,2016,Brasileirão 2016
2016-11-20,17:00,0,3,Arena do Grêmio,Gremio,America-MG,36,2016,Brasileirão 2016
2016-11-20,17:02,0,1,Moisés Lucarelli,Ponte Preta,Fluminense,36,2016,Brasileirão 2016
2016-11-20,17:03,0,2,Estádio Joaquim Américo Guimarães,Athletico-PR,Sport,36,2016,Brasileirão 2016
2016-11-20,19:29,2,2,Maracanã,Flamengo,Coritiba,36,2016,Brasileirão 2016
2016-11-20,19:31,0,2,Arena Condá,Chapecoense,Sao Paulo,36,2016,Brasileirão 2016
2016-11-20,19:31,3,3,Estádio do Arruda,Santa Cruz,Atletico-MG,36,2016,Brasileirão 2016
2016-11-21,20:00,0,1,Neo Química Arena,Corinthians,Internacional,36,2016,Brasileirão 2016
2016-11-26,20:00,1,1,Luso-Brasileiro,Botafogo-RJ,Ponte Preta,37,2016,Brasileirão 2016
2016-11-26,20:01,2,2,Estádio Raimundo Sampaio,America-MG,Sport,37,2016,Brasileirão 2016
2016-11-26,20:59,0,0,Neo Química Arena,Corinthians,Athletico-PR,37,2016,Brasileirão 2016
2016-11-27,16:57,0,1,Estádio José Pinheiro Borda,Internacional,Cruzeiro,37,2016,Brasileirão 2016
2016-11-27,17:00,2,1,Estádio Raimundo Sampaio,Atletico-MG,Sao Paulo,37,2016,Brasileirão 2016
2016-11-27,17:00,0,2,Maracanã,Flamengo,Santos,37,2016,Brasileirão 2016
2016-11-27,17:03,0,1,Allianz Parque,Palmeiras,Chapecoense,37,2016,Brasileirão 2016
2016-11-27,19:29,1,5,Estádio do Arruda,Santa Cruz,Gremio,37,2016,Brasileirão 2016
2016-11-27,19:30,0,1,Orlando Scarpelli,Figueirense,Fluminense,37,2016,Brasileirão 2016
2016-11-28,20:01,1,0,Couto Pereira,Coritiba,Vitoria,37,2016,Brasileirão 2016
2016-12-11,17:01,2,3,Mineirão,Cruzeiro,Corinthians,38,2016,Brasileirão 2016
2016-12-11,17:02,1,1,Estádio Giulite Coutinho,Fluminense,Internacional,38,2016,Brasileirão 2016
2016-12-11,17:03,1,0,Arena do Grêmio,Gremio,Botafogo-RJ,38,2016,Brasileirão 2016
2016-12-11,17:04,0,5,Estádio Municipal Paulo Machado de Carvalho,Sao Paulo,Santa Cruz,38,2016,Brasileirão 2016
2016-12-11,17:05,0,0,Estádio Joaquim Américo Guimarães,Athletico-PR,Flamengo,38,2016,Brasileirão 2016
2016-12-11,17:05,2,1,Barradão,Vitoria,Palmeiras,38,2016,Brasileirão 2016
2016-12-11,17:05,0,2,Moisés Lucarelli,Ponte Preta,Coritiba,38,2016,Brasileirão 2016
2016-12-11,17:06,0,1,Estádio Urbano Caldeira,Santos,America-MG,38,2016,Brasileirão 2016
2016-12-11,17:07,0,2,Adelmar da Costa Carvalho,Sport,Figueirense,38,2016,Brasileirão 2016
2017-05-13,16:01,1,1,Maracanã,Flamengo,Atletico-MG,1,2017,Brasileirão 2017
2017-05-13,19:02,1,1,Neo Química Arena,Corinthians,Chapecoense,1,2017,Brasileirão 2017
2017-05-14,11:00,2,3,Maracanã,Fluminense,Santos,1,2017,Brasileirão 2017
2017-05-14,16:01,0,1,Mineirão,Cruzeiro,Sao Paulo,1,2017,Brasileirão 2017
2017-05-14,16:01,0,4,Moisés Lucarelli,Ponte Preta,Sport,1,2017,Brasileirão 2017
2017-05-14,16:01,0,0,Ressacada,Avai,Vitoria,1,2017,Brasileirão 2017
2017-05-14,16:04,2,6,Itaipava Arena Fonte Nova,Bahia,Athletico-PR,1,2017,Brasileirão 2017
2017-05-14,16:06,0,4,Allianz Parque,Palmeiras,Vasco,1,2017,Brasileirão 2017
2017-05-14,19:01,0,2,Arena do Grêmio,Gremio,Botafogo-RJ,1,2017,Brasileirão 2017
2017-05-15,20:02,1,4,Couto Pereira,Coritiba,Atletico-GO,1,2017,Brasileirão 2017
2017-05-20,16:01,0,1,Estádio Urbano Caldeira,Santos,Coritiba,2,2017,Brasileirão 2017
2017-05-20,18:59,3,0,Estádio do Governo do Estado de Goiás (Serra Dourada),Atletico-GO,Flamengo,2,2017,Brasileirão 2017
2017-05-20,19:01,0,1,Arena Condá,Chapecoense,Palmeiras,2,2017,Brasileirão 2017
2017-05-21,11:00,1,2,Estádio Vasco da Gama,Vasco,Bahia,2,2017,Brasileirão 2017
2017-05-21,16:00,1,0,Itaipava Arena Fonte Nova,Vitoria,Corinthians,2,2017,Brasileirão 2017
2017-05-21,16:01,2,0,Estádio Joaquim Américo Guimarães,Athletico-PR,Gremio,2,2017,Brasileirão 2017
2017-05-21,16:01,2,1,Estádio Raimundo Sampaio,Atletico-MG,Fluminense,2,2017,Brasileirão 2017
2017-05-21,17:59,0,2,Estádio Nilton Santos,Botafogo-RJ,Ponte Preta,2,2017,Brasileirão 2017
2017-05-21,19:02,1,1,Adelmar da Costa Carvalho,Sport,Cruzeiro,2,2017,Brasileirão 2017
2017-05-22,20:00,0,2,Morumbi,Sao Paulo,Avai,2,2017,Brasileirão 2017
2017-05-27,16:00,2,3,Estádio Vasco da Gama,Vasco,Fluminense,3,2017,Brasileirão 2017
2017-05-27,19:04,0,2,Morumbi,Sao Paulo,Palmeiras,3,2017,Brasileirão 2017
2017-05-27,21:00,1,0,Itaipava Arena Fonte Nova,Vitoria,Coritiba,3,2017,Brasileirão 2017
2017-05-28,11:01,2,2,Estádio Raimundo Sampaio,Atletico-MG,Ponte Preta,3,2017,Brasileirão 2017
2017-05-28,16:00,1,1,Estádio Joaquim Américo Guimarães,Athletico-PR,Flamengo,3,2017,Brasileirão 2017
2017-05-28,16:00,1,0,Estádio do Governo do Estado de Goiás (Serra Dourada),Atletico-GO,Corinthians,3,2017,Brasileirão 2017
2017-05-28,16:02,1,0,Estádio Urbano Caldeira,Santos,Cruzeiro,3,2017,Brasileirão 2017
2017-05-28,18:00,3,4,Adelmar da Costa Carvalho,Sport,Gremio,3,2017,Brasileirão 2017
2017-05-28,19:00,0,1,Estádio Nilton Santos,Botafogo-RJ,Bahia,3,2017,Brasileirão 2017
2017-05-29,20:00,0,2,Arena Condá,Chapecoense,Avai,3,2017,Brasileirão 2017
2017-06-03,16:01,0,1,Couto Pereira,Coritiba,Athletico-PR,4,2017,Brasileirão 2017
2017-06-03,18:00,1,2,Maracanã,Fluminense,Vitoria,4,2017,Brasileirão 2017
2017-06-03,19:01,0,2,Neo Química Arena,Corinthians,Santos,4,2017,Brasileirão 2017
2017-06-04,11:00,0,1,Ressacada,Avai,Sport,4,2017,Brasileirão 2017
2017-06-04,11:01,0,0,Estádio Municipal General Raulino de Oliveira,Flamengo,Botafogo-RJ,4,2017,Brasileirão 2017
2017-06-04,15:59,0,2,Arena do Grêmio,Gremio,Vasco,4,2017,Brasileirão 2017
2017-06-04,16:00,0,0,Allianz Parque,Palmeiras,Atletico-MG,4,2017,Brasileirão 2017
2017-06-04,16:04,0,1,Moisés Lucarelli,Ponte Preta,Sao Paulo,4,2017,Brasileirão 2017
2017-06-04,19:00,2,0,Mineirão,Cruzeiro,Chapecoense,4,2017,Brasileirão 2017
2017-06-05,20:00,0,3,Itaipava Arena Fonte Nova,Bahia,Atletico-GO,4,2017,Brasileirão 2017
2017-06-06,19:59,1,1,Maracanã,Fluminense,Athletico-PR,5,2017,Brasileirão 2017
2017-06-07,19:29,0,1,Estádio Raimundo Sampaio,Atletico-MG,Avai,5,2017,Brasileirão 2017
2017-06-07,19:31,0,1,Couto Pereira,Coritiba,Palmeiras,5,2017,Brasileirão 2017
2017-06-07,20:59,0,1,Estádio Municipal Paulo Machado de Carvalho,Santos,Botafogo-RJ,5,2017,Brasileirão 2017
2017-06-07,21:44,5,2,Estádio Vasco da Gama,Vasco,Corinthians,5,2017,Brasileirão 2017
2017-06-07,21:45,0,2,Adelmar da Costa Carvalho,Sport,Flamengo,5,2017,Brasileirão 2017
2017-06-08,19:29,0,3,Estádio Olímpico Pedro Ludovico Teixeira,Atletico-GO,Ponte Preta,5,2017,Brasileirão 2017
2017-06-08,19:31,0,2,Morumbi,Sao Paulo,Vitoria,5,2017,Brasileirão 2017
2017-06-08,20:01,6,3,Arena Condá,Chapecoense,Gremio,5,2017,Brasileirão 2017
2017-06-08,21:00,0,1,Itaipava Arena Fonte Nova,Bahia,Cruzeiro,5,2017,Brasileirão 2017
2017-06-10,16:00,1,3,Allianz Parque,Palmeiras,Fluminense,6,2017,Brasileirão 2017
2017-06-10,18:59,1,2,Estádio Vasco da Gama,Vasco,Sport,6,2017,Brasileirão 2017
2017-06-11,11:02,2,2,Estádio Nilton Santos,Botafogo-RJ,Coritiba,6,2017,Brasileirão 2017
2017-06-11,16:00,2,3,Moisés Lucarelli,Ponte Preta,Chapecoense,6,2017,Brasileirão 2017
2017-06-11,16:00,2,3,Neo Química Arena,Corinthians,Sao Paulo,6,2017,Brasileirão 2017
2017-06-11,16:01,0,2,Barradão,Vitoria,Atletico-MG,6,2017,Brasileirão 2017
2017-06-11,16:02,1,1,Ressacada,Avai,Flamengo,6,2017,Brasileirão 2017
2017-06-11,18:29,0,2,Mineirão,Cruzeiro,Atletico-GO,6,2017,Brasileirão 2017
2017-06-11,19:00,2,0,Estádio Joaquim Américo Guimarães,Athletico-PR,Santos,6,2017,Brasileirão 2017
2017-06-12,19:59,0,1,Arena do Grêmio,Gremio,Bahia,6,2017,Brasileirão 2017
2017-06-14,19:29,1,3,Estádio Olímpico Pedro Ludovico Teixeira,Atletico-GO,Avai,7,2017,Brasileirão 2017
2017-06-14,19:30,1,0,Estádio Raimundo Sampaio,Atletico-MG,Athletico-PR,7,2017,Brasileirão 2017
2017-06-14,19:31,2,2,Barradão,Vitoria,Botafogo-RJ,7,2017,Brasileirão 2017
2017-06-14,19:31,0,0,Adelmar da Costa Carvalho,Sport,Sao Paulo,7,2017,Brasileirão 2017
2017-06-14,21:00,0,2,Luso-Brasileiro,Flamengo,Ponte Preta,7,2017,Brasileirão 2017
2017-06-14,21:45,1,2,Arena Condá,Chapecoense,Vasco,7,2017,Brasileirão 2017
2017-06-14,21:46,0,1,Estádio Urbano Caldeira,Santos,Palmeiras,7,2017,Brasileirão 2017
2017-06-14,21:47,0,1,Neo Química Arena,Corinthians,Cruzeiro,7,2017,Brasileirão 2017
2017-06-15,16:05,0,0,Couto Pereira,Coritiba,Bahia,7,2017,Brasileirão 2017
2017-06-15,21:00,2,0,Maracanã,Fluminense,Gremio,7,2017,Brasileirão 2017
2017-06-17,15:59,1,0,Estádio Olímpico Pedro Ludovico Teixeira,Atletico-GO,Athletico-PR,8,2017,Brasileirão 2017
2017-06-17,19:00,0,1,Estádio Vasco da Gama,Vasco,Avai,8,2017,Brasileirão 2017
2017-06-17,21:01,0,0,Estádio Municipal Paulo Machado de Carvalho,Santos,Ponte Preta,8,2017,Brasileirão 2017
2017-06-18,11:03,0,0,Couto Pereira,Coritiba,Corinthians,8,2017,Brasileirão 2017
2017-06-18,16:00,2,0,Arena Condá,Chapecoense,Botafogo-RJ,8,2017,Brasileirão 2017
2017-06-18,16:00,2,1,Morumbi,Sao Paulo,Atletico-MG,8,2017,Brasileirão 2017
2017-06-18,16:01,4,2,Itaipava Arena Fonte Nova,Bahia,Palmeiras,8,2017,Brasileirão 2017
2017-06-18,16:01,2,2,Maracanã,Fluminense,Flamengo,8,2017,Brasileirão 2017
2017-06-18,19:00,3,1,Adelmar da Costa Carvalho,Sport,Vitoria,8,2017,Brasileirão 2017
2017-06-19,20:00,3,3,Mineirão,Cruzeiro,Gremio,8,2017,Brasileirão 2017
2017-06-21,19:30,2,0,Barradão,Vitoria,Santos,9,2017,Brasileirão 2017
2017-06-21,20:59,1,3,Estádio Nilton Santos,Botafogo-RJ,Vasco,9,2017,Brasileirão 2017
2017-06-21,21:00,0,1,Allianz Parque,Palmeiras,Atletico-GO,9,2017,Brasileirão 2017
2017-06-21,21:45,0,1,Estádio Joaquim Américo Guimarães,Athletico-PR,Sao Paulo,9,2017,Brasileirão 2017
2017-06-21,21:45,2,2,Estádio Raimundo Sampaio,Atletico-MG,Sport,9,2017,Brasileirão 2017
2017-06-21,21:46,3,0,Ressacada,Avai,Fluminense,9,2017,Brasileirão 2017
2017-06-22,19:30,0,1,Moisés Lucarelli,Ponte Preta,Cruzeiro,9,2017,Brasileirão 2017
2017-06-22,19:31,0,3,Neo Química Arena,Corinthians,Bahia,9,2017,Brasileirão 2017
2017-06-22,21:00,0,2,Arena do Grêmio,Gremio,Coritiba,9,2017,Brasileirão 2017
2017-06-22,21:00,1,5,Luso-Brasileiro,Flamengo,Chapecoense,9,2017,Brasileirão 2017
2017-06-24,19:01,1,0,Estádio Urbano Caldeira,Santos,Sport,10,2017,Brasileirão 2017
2017-06-25,10:59,0,1,Estádio Vasco da Gama,Vasco,Atletico-GO,10,2017,Brasileirão 2017
2017-06-25,15:59,0,2,Mineirão,Cruzeiro,Coritiba,10,2017,Brasileirão 2017
2017-06-25,16:00,1,0,Arena do Grêmio,Gremio,Corinthians,10,2017,Brasileirão 2017
2017-06-25,16:00,1,1,Morumbi,Sao Paulo,Fluminense,10,2017,Brasileirão 2017
2017-06-25,16:01,1,4,Estádio Joaquim Américo Guimarães,Athletico-PR,Vitoria,10,2017,Brasileirão 2017
2017-06-25,16:02,2,1,Moisés Lucarelli,Ponte Preta,Palmeiras,10,2017,Brasileirão 2017
2017-06-25,18:33,1,0,Itaipava Arena Fonte Nova,Bahia,Flamengo,10,2017,Brasileirão 2017
2017-06-25,19:00,1,0,Arena Condá,Chapecoense,Atletico-MG,10,2017,Brasileirão 2017
2017-06-26,20:00,2,0,Estádio Nilton Santos,Botafogo-RJ,Avai,10,2017,Brasileirão 2017
2017-07-01,16:02,0,1,Estádio Municipal Paulo Machado de Carvalho,Palmeiras,Gremio,11,2017,Brasileirão 2017
2017-07-01,18:59,1,1,Estádio Olímpico Pedro Ludovico Teixeira,Atletico-GO,Santos,11,2017,Brasileirão 2017
2017-07-02,15:59,1,3,Estádio Raimundo Sampaio,Atletico-MG,Cruzeiro,11,2017,Brasileirão 2017
2017-07-02,16:00,0,1,Adelmar da Costa Carvalho,Sport,Athletico-PR,11,2017,Brasileirão 2017
2017-07-02,16:00,0,1,Neo Química Arena,Corinthians,Botafogo-RJ,11,2017,Brasileirão 2017
2017-07-02,16:01,0,0,Barradão,Vitoria,Bahia,11,2017,Brasileirão 2017
2017-07-02,16:01,0,2,Luso-Brasileiro,Flamengo,Sao Paulo,11,2017,Brasileirão 2017
2017-07-02,18:59,2,2,Vila Capanema,Coritiba,Vasco,11,2017,Brasileirão 2017
2017-07-02,19:01,0,0,Ressacada,Avai,Ponte Preta,11,2017,Brasileirão 2017
2017-07-03,20:00,3,3,Estádio Giulite Coutinho,Fluminense,Chapecoense,11,2017,Brasileirão 2017
2017-07-08,15:58,2,1,Estádio Olímpico Pedro Ludovico Teixeira,Atletico-GO,Vitoria,12,2017,Brasileirão 2017
2017-07-08,18:01,1,0,Estádio Vasco da Gama,Vasco,Flamengo,12,2017,Brasileirão 2017
2017-07-08,19:01,0,2,Neo Química Arena,Corinthians,Ponte Preta,12,2017,Brasileirão 2017
2017-07-09,11:01,1,1,Arena Condá,Chapecoense,Athletico-PR,12,2017,Brasileirão 2017
2017-07-09,16:01,1,1,Itaipava Arena Fonte Nova,Bahia,Fluminense,12,2017,Brasileirão 2017
2017-07-09,16:01,2,0,Arena do Grêmio,Gremio,Avai,12,2017,Brasileirão 2017
2017-07-09,16:01,1,3,Mineirão,Cruzeiro,Palmeiras,12,2017,Brasileirão 2017
2017-07-09,19:00,2,3,Estádio Urbano Caldeira,Santos,Sao Paulo,12,2017,Brasileirão 2017
2017-07-09,19:00,1,1,Estádio Nilton Santos,Botafogo-RJ,Atletico-MG,12,2017,Brasileirão 2017
2017-07-10,20:01,3,0,Couto Pereira,Coritiba,Sport,12,2017,Brasileirão 2017
2017-07-12,19:30,3,0,Moisés Lucarelli,Ponte Preta,Bahia,13,2017,Brasileirão 2017
2017-07-12,19:31,1,0,Estádio Raimundo Sampaio,Atletico-MG,Santos,13,2017,Brasileirão 2017
2017-07-12,20:59,1,0,Maracanã,Fluminense,Botafogo-RJ,13,2017,Brasileirão 2017
2017-07-12,21:46,2,0,Allianz Parque,Palmeiras,Corinthians,13,2017,Brasileirão 2017
2017-07-12,21:46,2,0,Estádio Joaquim Américo Guimarães,Athletico-PR,Cruzeiro,13,2017,Brasileirão 2017
2017-07-12,21:46,4,1,Barradão,Vitoria,Vasco,13,2017,Brasileirão 2017
2017-07-13,19:28,2,2,Morumbi,Sao Paulo,Atletico-GO,13,2017,Brasileirão 2017
2017-07-13,19:30,0,3,Arena de Pernambuco,Sport,Chapecoense,13,2017,Brasileirão 2017
2017-07-13,19:31,1,0,Luso-Brasileiro,Flamengo,Gremio,13,2017,Brasileirão 2017
2017-07-13,21:01,4,1,Ressacada,Avai,Coritiba,13,2017,Brasileirão 2017
2017-07-15,19:01,2,2,Neo Química Arena,Corinthians,Athletico-PR,14,2017,Brasileirão 2017
2017-07-16,11:02,2,4,Allianz Parque,Palmeiras,Vitoria,14,2017,Brasileirão 2017
2017-07-16,15:59,0,0,Estádio Nilton Santos,Vasco,Santos,14,2017,Brasileirão 2017
2017-07-16,15:59,2,1,Estádio Olímpico Pedro Ludovico Teixeira,Atletico-GO,Atletico-MG,14,2017,Brasileirão 2017
2017-07-16,16:00,0,2,Arena Condá,Chapecoense,Sao Paulo,14,2017,Brasileirão 2017
2017-07-16,16:01,1,1,Mineirão,Cruzeiro,Flamengo,14,2017,Brasileirão 2017
2017-07-16,16:01,1,3,Arena do Grêmio,Gremio,Ponte Preta,14,2017,Brasileirão 2017
2017-07-16,19:00,1,1,Estádio de Pituaçu,Bahia,Avai,14,2017,Brasileirão 2017
2017-07-16,19:01,2,1,Couto Pereira,Coritiba,Fluminense,14,2017,Brasileirão 2017
2017-07-17,20:00,1,2,Estádio Nilton Santos,Botafogo-RJ,Sport,14,2017,Brasileirão 2017
2017-07-19,19:30,0,1,Estádio Urbano Caldeira,Santos,Chapecoense,15,2017,Brasileirão 2017
2017-07-19,19:31,3,1,Barradão,Vitoria,Gremio,15,2017,Brasileirão 2017
2017-07-19,20:59,0,4,Moisés Lucarelli,Ponte Preta,Coritiba,15,2017,Brasileirão 2017
2017-07-19,21:01,0,0,Ressacada,Avai,Corinthians,15,2017,Brasileirão 2017
2017-07-19,21:45,2,0,Estádio Raimundo Sampaio,Atletico-MG,Bahia,15,2017,Brasileirão 2017
2017-07-19,21:45,0,1,Morumbi,Sao Paulo,Vasco,15,2017,Brasileirão 2017
2017-07-19,21:45,2,2,Luso-Brasileiro,Flamengo,Palmeiras,15,2017,Brasileirão 2017
2017-07-20,19:29,1,1,Estádio Giulite Coutinho,Fluminense,Cruzeiro,15,2017,Brasileirão 2017
