e_tipo,n_minuto_cartao,id_jogador,id_jogo
Amarelo,83,1046,3123
Amarelo,78,972,3124
Amarelo,45,384,3124
Amarelo,71,821,3124
Amarelo,49,928,3124
Amarelo,90,1217,3124
Amarelo,25,665,3124
Amarelo,91,990,3125
Amarelo,52,1174,3125
Amarelo,82,297,3125
Amarelo,52,62,3125
Vermelho,93,1177,3125
Amarelo,73,1015,3125
Amarelo,91,550,3125
Amarelo,67,227,3125
Amarelo,54,199,3126
Amarelo,71,1089,3126
Amarelo,50,971,3126
Amarelo,62,265,3126
Amarelo,43,556,3126
Amarelo,56,1216,3126
Amarelo,30,1138,3126
Amarelo,37,211,3127
Amarelo,37,918,3127
Amarelo,70,203,3127
Amarelo,33,1162,3127
Amarelo,98,149,3128
Amarelo,27,981,3128
Amarelo,95,1215,3128
Amarelo,82,1159,3128
Amarelo,97,1028,3128
Amarelo,35,34,3128
Amarelo,77,893,3129
Amarelo,35,1075,3129
Amarelo,24,687,3129
Amarelo,13,1205,3129
Vermelho,93,1105,3130
Amarelo,91,1214,3130
Amarelo,41,1090,3130
Amarelo,43,904,3130
Amarelo,43,742,3131
Amarelo,49,933,3131
Amarelo,76,1036,3131
Amarelo,66,1212,3131
Amarelo,49,976,3131
Amarelo,76,1213,3132
Amarelo,90,993,3132
Amarelo,73,855,3132
Amarelo,36,946,3132
Amarelo,73,837,3132
Amarelo,20,159,3132
Amarelo,35,43,3133
Amarelo,61,1025,3133
Amarelo,27,1112,3133
Vermelho,96,1209,3133
Amarelo,65,1097,3133
Amarelo,39,1209,3133
Vermelho,70,328,3134
Amarelo,96,1054,3134
Amarelo,68,245,3134
Amarelo,9,391,3134
Amarelo,83,1210,3134
Amarelo,32,1211,3134
Amarelo,89,222,3135
Amarelo,46,924,3135
Amarelo,48,134,3135
Amarelo,71,62,3135
Amarelo,83,919,3135
Amarelo,41,859,3135
Amarelo,77,572,3136
Amarelo,22,1208,3136
Amarelo,52,1012,3136
Amarelo,32,1074,3137
Amarelo,79,500,3137
Amarelo,48,822,3138
Amarelo,85,1034,3138
Amarelo,30,1163,3138
Amarelo,71,1185,3138
Amarelo,38,1024,3138
Amarelo,75,1207,3138
Amarelo,70,1151,3139
Amarelo,81,378,3139
Amarelo,68,963,3139
Amarelo,46,693,3140
Amarelo,73,977,3140
Amarelo,17,946,3140
Amarelo,86,1132,3140
Amarelo,59,941,3140
Amarelo,80,722,3141
Amarelo,78,919,3141
Amarelo,64,49,3141
Amarelo,90,1194,3141
Amarelo,78,869,3141
Vermelho,60,833,3141
Amarelo,84,666,3141
Amarelo,77,997,3141
Amarelo,90,1201,3141
Amarelo,92,19,3142
Amarelo,26,391,3142
Amarelo,30,1139,3142
Amarelo,67,708,3142
Amarelo,96,924,3143
Amarelo,37,252,3143
Amarelo,2,1121,3143
Vermelho,21,691,3143
Amarelo,96,224,3143
Amarelo,48,43,3143
Amarelo,82,908,3144
Amarelo,12,631,3144
Amarelo,77,1028,3144
Amarelo,81,674,3144
Amarelo,85,428,3144
Amarelo,24,703,3144
Amarelo,70,861,3145
Amarelo,43,628,3145
Amarelo,16,1075,3145
Amarelo,28,933,3145
Amarelo,72,1205,3145
Amarelo,65,1175,3145
Amarelo,26,1206,3145
Amarelo,98,1094,3145
Vermelho,82,1104,3145
Amarelo,53,337,3146
Amarelo,77,1036,3146
Amarelo,76,1047,3146
Amarelo,94,715,3146
Amarelo,84,1204,3147
Vermelho,72,1053,3147
Amarelo,36,1186,3147
Amarelo,34,1073,3147
Amarelo,72,32,3148
Amarelo,82,814,3148
Amarelo,86,168,3148
Amarelo,50,1187,3148
Amarelo,91,1203,3149
Amarelo,53,647,3149
Amarelo,83,1020,3149
Amarelo,75,1001,3149
Amarelo,27,1025,3149
Amarelo,73,1061,3149
Amarelo,18,1169,3149
Amarelo,82,1103,3149
Amarelo,68,1099,3149
Vermelho,97,1001,3149
Amarelo,87,572,3150
Vermelho,50,1132,3150
Amarelo,91,1200,3150
Amarelo,21,1201,3150
Amarelo,94,1070,3151
Amarelo,88,1202,3151
Amarelo,75,134,3151
Amarelo,39,952,3151
Amarelo,87,418,3151
Amarelo,77,635,3152
Amarelo,82,19,3152
Amarelo,82,968,3152
Amarelo,95,979,3153
Amarelo,59,1093,3153
Amarelo,83,1026,3153
Amarelo,70,1157,3153
Amarelo,72,1175,3153
Amarelo,32,1151,3153
Amarelo,76,1107,3153
Amarelo,64,1086,3154
Amarelo,29,1198,3154
Amarelo,13,1199,3154
Amarelo,79,593,3155
Amarelo,36,629,3155
Amarelo,46,1197,3155
Amarelo,94,1177,3155
Vermelho,11,675,3155
Amarelo,85,993,3156
Amarelo,76,821,3156
Vermelho,71,782,3156
Amarelo,53,853,3156
Amarelo,50,1153,3156
Vermelho,71,603,3156
Amarelo,83,687,3157
Amarelo,71,1178,3157
Amarelo,38,1043,3157
Amarelo,65,281,3157
Amarelo,49,965,3157
Amarelo,76,854,3157
Amarelo,51,1074,3157
Amarelo,35,493,3157
Amarelo,56,311,3157
Amarelo,23,987,3158
Vermelho,74,1196,3158
Amarelo,50,125,3158
Amarelo,39,995,3158
Amarelo,75,1029,3159
Amarelo,67,1089,3159
Amarelo,68,1180,3159
Amarelo,17,338,3159
Amarelo,80,976,3160
Amarelo,40,932,3160
Amarelo,86,1194,3161
Amarelo,25,1195,3161
Amarelo,80,1159,3161
Amarelo,20,177,3161
Amarelo,56,722,3161
Amarelo,23,983,3161
Amarelo,61,391,3161
Amarelo,66,232,3162
Amarelo,60,918,3162
Amarelo,86,1052,3162
Amarelo,63,1162,3162
Amarelo,55,908,3162
Amarelo,102,968,3163
Amarelo,76,1024,3163
Amarelo,15,1023,3163
Amarelo,80,1192,3163
Amarelo,70,1146,3163
Amarelo,15,159,3163
Vermelho,86,1023,3163
Amarelo,97,1193,3163
Amarelo,25,1189,3163
Amarelo,101,1117,3163
Amarelo,77,855,3163
Amarelo,58,1190,3163
Vermelho,102,1044,3163
Amarelo,83,1191,3164
Amarelo,35,628,3164
Amarelo,58,821,3164
Amarelo,47,1188,3164
Amarelo,32,1075,3164
Amarelo,86,703,3165
Amarelo,69,555,3165
Amarelo,36,1165,3165
Amarelo,93,493,3165
Amarelo,75,647,3165
Amarelo,34,1178,3165
Vermelho,106,370,3165
Vermelho,7,776,3165
Amarelo,76,370,3165
Amarelo,49,1157,3165
Amarelo,106,1076,3165
Amarelo,88,491,3165
Amarelo,58,854,3165
Vermelho,107,962,3165
Vermelho,107,1076,3165
Amarelo,75,873,3166
Amarelo,77,972,3167
Amarelo,11,1121,3167
Amarelo,55,942,3167
Amarelo,35,1064,3167
Amarelo,68,43,3167
Amarelo,64,1158,3167
Amarelo,49,144,3167
Vermelho,51,1174,3167
Amarelo,77,1099,3168
Amarelo,87,1181,3168
Amarelo,75,1001,3168
Amarelo,46,651,3169
Amarelo,39,110,3169
Amarelo,48,1115,3169
Amarelo,49,987,3169
Amarelo,91,1184,3170
Amarelo,76,1185,3170
Amarelo,49,1131,3170
Amarelo,65,792,3170
Amarelo,61,1053,3170
Amarelo,47,1186,3170
Amarelo,97,1187,3171
Amarelo,77,796,3171
Amarelo,28,391,3171
Amarelo,89,690,3171
Amarelo,59,756,3171
Amarelo,54,1008,3172
Amarelo,16,944,3172
Amarelo,21,679,3172
Amarelo,79,183,3173
Amarelo,3,782,3173
Amarelo,81,572,3173
Amarelo,73,1059,3173
Amarelo,95,1182,3173
Amarelo,23,869,3173
Amarelo,88,1183,3174
Amarelo,83,1080,3174
Amarelo,53,1138,3174
Amarelo,88,1179,3174
Amarelo,78,1180,3174
Amarelo,46,1065,3175
Amarelo,18,1050,3175
Amarelo,49,1181,3175
Amarelo,46,1098,3175
Amarelo,4,677,3175
Amarelo,96,1074,3176
Amarelo,70,1176,3176
Amarelo,47,1177,3176
Amarelo,89,1178,3176
Amarelo,90,550,3176
Amarelo,96,1105,3177
Amarelo,69,1150,3177
Amarelo,20,1151,3177
Vermelho,83,21,3177
Amarelo,73,1144,3177
Amarelo,39,21,3177
Amarelo,74,994,3177
Amarelo,16,1175,3177
Amarelo,39,974,3178
Amarelo,65,1003,3178
Amarelo,33,1124,3178
Amarelo,51,1171,3178
Amarelo,72,337,3179
Amarelo,47,965,3179
Amarelo,79,144,3179
Amarelo,47,942,3179
Amarelo,58,699,3179
Amarelo,89,941,3179
Amarelo,70,1158,3179
Amarelo,28,1174,3180
Amarelo,84,1132,3180
Amarelo,80,1162,3180
Amarelo,88,975,3181
Amarelo,40,769,3181
Amarelo,49,1173,3181
Amarelo,55,728,3182
Amarelo,23,1082,3182
Amarelo,63,648,3182
Amarelo,70,983,3182
Amarelo,43,869,3182
Amarelo,70,1054,3182
Amarelo,65,1168,3183
Amarelo,22,933,3183
Amarelo,69,1028,3183
Amarelo,69,976,3183
Amarelo,25,952,3183
Amarelo,80,1154,3183
Amarelo,6,1157,3183
Vermelho,90,1172,3183
Amarelo,57,500,3184
Amarelo,39,855,3184
Vermelho,91,211,3184
Amarelo,45,993,3184
Amarelo,52,157,3186
Amarelo,23,43,3186
Amarelo,99,651,3186
Amarelo,54,1046,3186
Amarelo,37,267,3186
Amarelo,28,1163,3186
Amarelo,86,1148,3186
Amarelo,35,970,3186
Amarelo,20,1171,3186
Amarelo,73,111,3186
Amarelo,39,337,3186
Amarelo,29,311,3186
Amarelo,69,1036,3187
Amarelo,95,959,3187
Amarelo,87,607,3187
Amarelo,97,861,3187
Amarelo,33,822,3188
Amarelo,80,971,3188
Amarelo,42,1129,3188
Amarelo,85,582,3188
Amarelo,45,1138,3188
Vermelho,84,1170,3188
Amarelo,86,1011,3189
Amarelo,70,1074,3189
Amarelo,47,570,3189
Vermelho,95,457,3189
Amarelo,78,893,3189
Amarelo,47,1169,3189
Amarelo,68,1098,3190
Amarelo,43,1099,3190
Amarelo,85,635,3190
Amarelo,65,1102,3190
Amarelo,18,1017,3191
Amarelo,87,1124,3191
Amarelo,77,227,3191
Amarelo,96,952,3191
Amarelo,69,1168,3191
Amarelo,64,861,3192
Amarelo,66,604,3192
Amarelo,53,1013,3192
Amarelo,86,990,3193
Amarelo,33,671,3193
Amarelo,40,927,3193
Amarelo,81,463,3194
Amarelo,97,1054,3194
Amarelo,75,944,3194
Amarelo,35,1153,3194
Amarelo,92,426,3194
Amarelo,16,138,3194
Amarelo,73,469,3195
Amarelo,88,266,3196
Amarelo,78,110,3196
Amarelo,88,1021,3197
Amarelo,49,572,3197
Amarelo,17,983,3197
Amarelo,72,319,3197
Amarelo,44,157,3197
Amarelo,60,728,3197
Amarelo,32,989,3197
Amarelo,94,1121,3197
Amarelo,60,77,3197
Amarelo,25,1048,3198
Amarelo,58,1027,3198
Vermelho,73,647,3198
Amarelo,94,1051,3198
Vermelho,92,1027,3198
Amarelo,90,1126,3199
Amarelo,60,654,3199
Amarelo,100,761,3199
Amarelo,73,1110,3199
Amarelo,20,1167,3199
Amarelo,94,905,3200
Amarelo,27,703,3200
Amarelo,91,1165,3200
Amarelo,88,1131,3201
Amarelo,88,986,3202
Amarelo,40,1025,3202
Amarelo,16,1001,3202
Amarelo,56,1166,3202
Amarelo,65,1099,3202
Amarelo,16,1098,3202
Amarelo,76,902,3202
Amarelo,27,1081,3202
Amarelo,38,932,3203
Amarelo,71,463,3203
Amarelo,89,977,3204
Amarelo,91,628,3204
Amarelo,29,581,3204
Amarelo,51,945,3204
Amarelo,80,1075,3204
Amarelo,67,965,3205
Amarelo,18,1163,3205
Amarelo,78,924,3205
Amarelo,79,311,3205
Amarelo,31,111,3205
Amarelo,85,1091,3205
Amarelo,48,1067,3206
Amarelo,82,1061,3207
Amarelo,30,341,3207
Amarelo,40,919,3207
Amarelo,95,1160,3207
Amarelo,52,1161,3207
Amarelo,72,1162,3207
Amarelo,31,130,3207
Amarelo,61,1126,3208
Amarelo,82,1159,3208
Amarelo,87,629,3208
Amarelo,58,607,3208
Amarelo,69,195,3209
Amarelo,83,1144,3209
Amarelo,74,916,3209
Amarelo,43,100,3209
Amarelo,45,931,3210
Amarelo,92,957,3210
Amarelo,93,1093,3211
Amarelo,85,628,3211
Amarelo,71,681,3212
Amarelo,58,71,3212
Amarelo,39,1080,3212
Amarelo,78,802,3212
Amarelo,58,635,3212
Amarelo,52,873,3212
Amarelo,39,1138,3212
Amarelo,87,756,3213
Amarelo,71,221,3213
Amarelo,84,853,3213
Amarelo,48,245,3214
Amarelo,87,1032,3214
Amarelo,30,1158,3214
Amarelo,87,648,3214
Amarelo,38,1054,3214
Amarelo,68,1155,3214
Vermelho,38,144,3214
Amarelo,62,844,3215
Amarelo,69,316,3215
Amarelo,38,1156,3215
Amarelo,67,1157,3215
Amarelo,83,961,3215
Amarelo,64,651,3215
Amarelo,28,111,3215
Amarelo,90,370,3215
Amarelo,64,1154,3215
Amarelo,47,982,3216
Amarelo,45,1074,3216
Amarelo,21,983,3216
Amarelo,20,367,3216
Amarelo,39,1153,3217
Amarelo,82,672,3217
Amarelo,92,1024,3217
Amarelo,16,1129,3217
Amarelo,66,1086,3218
Amarelo,58,709,3218
Amarelo,94,1110,3219
Amarelo,56,1152,3219
Amarelo,51,741,3219
Amarelo,40,987,3219
Amarelo,61,1008,3219
Amarelo,56,1009,3219
Amarelo,94,116,3219
Amarelo,16,1111,3219
Amarelo,89,618,3220
Amarelo,89,861,3220
Amarelo,51,1151,3220
Amarelo,36,959,3220
Amarelo,31,961,3220
Amarelo,87,979,3220
Amarelo,51,963,3220
Amarelo,47,154,3221
Amarelo,87,853,3221
Amarelo,52,138,3222
Amarelo,30,1001,3222
Amarelo,41,753,3223
Amarelo,92,948,3224
Amarelo,29,952,3224
Amarelo,78,977,3224
Amarelo,77,1108,3224
Amarelo,83,227,3225
Amarelo,53,924,3225
Amarelo,76,985,3225
Vermelho,98,1127,3225
Amarelo,87,1091,3225
Amarelo,82,297,3225
Amarelo,27,565,3225
Amarelo,31,708,3225
Amarelo,58,593,3226
Amarelo,45,918,3227
Amarelo,85,418,3227
Amarelo,46,261,3227
Amarelo,82,594,3228
Amarelo,47,738,3228
Amarelo,58,869,3228
Amarelo,38,1081,3228
Amarelo,90,1080,3228
Amarelo,81,971,3228
Amarelo,82,902,3228
Amarelo,55,572,3228
Amarelo,84,1053,3229
Amarelo,27,1131,3229
Amarelo,95,1150,3229
Amarelo,60,1056,3229
Amarelo,84,991,3229
Amarelo,31,671,3229
Amarelo,18,1129,3229
Amarelo,84,938,3229
Vermelho,88,1053,3229
Amarelo,45,672,3230
Vermelho,86,1118,3230
Amarelo,47,628,3230
Amarelo,39,1024,3230
Amarelo,86,1104,3231
Amarelo,27,974,3231
Amarelo,67,500,3231
Amarelo,71,1014,3231
Amarelo,83,195,3231
Amarelo,51,96,3231
Vermelho,50,933,3231
Amarelo,91,929,3233
Amarelo,44,972,3233
Amarelo,30,1148,3233
Amarelo,12,1088,3233
Vermelho,85,77,3233
Amarelo,67,970,3233
Amarelo,36,1149,3233
Amarelo,30,384,3233
Amarelo,3,370,3234
Amarelo,17,1052,3234
Amarelo,84,1146,3235
Amarelo,85,111,3235
Amarelo,51,1147,3235
Amarelo,86,154,3235
Amarelo,79,29,3235
Amarelo,68,1122,3235
Amarelo,42,961,3235
Amarelo,50,938,3236
Amarelo,91,1039,3236
Amarelo,69,594,3236
Amarelo,15,1144,3236
Amarelo,88,1114,3236
Amarelo,29,1145,3236
Amarelo,90,629,3237
Amarelo,32,1030,3238
Amarelo,46,635,3238
Amarelo,65,1012,3239
Amarelo,94,1143,3239
Amarelo,72,224,3239
Amarelo,65,728,3239
Amarelo,96,958,3239
Amarelo,82,924,3239
Amarelo,65,1091,3239
Amarelo,19,940,3240
Amarelo,43,654,3240
Amarelo,78,1142,3240
Amarelo,37,1051,3241
Amarelo,73,1123,3241
Amarelo,61,973,3241
Amarelo,95,1074,3241
Amarelo,23,893,3241
Amarelo,67,1124,3241
Amarelo,8,948,3241
Amarelo,61,1140,3242
Amarelo,92,928,3242
Amarelo,92,802,3242
Amarelo,64,1020,3243
Amarelo,85,694,3243
Amarelo,56,1141,3243
Amarelo,59,526,3244
Amarelo,50,1049,3244
Amarelo,36,699,3244
Amarelo,24,1130,3244
Amarelo,94,1042,3245
Amarelo,80,1139,3245
Amarelo,48,227,3245
Amarelo,42,125,3246
Amarelo,67,1013,3246
Amarelo,93,100,3246
Amarelo,88,861,3246
Amarelo,47,963,3246
Amarelo,38,1138,3247
Amarelo,43,1026,3247
Amarelo,36,792,3247
Amarelo,59,470,3247
Amarelo,41,622,3247
Amarelo,33,1137,3247
Vermelho,30,1039,3247
Amarelo,36,919,3248
Amarelo,51,905,3248
Amarelo,76,351,3248
Amarelo,42,672,3249
Amarelo,85,688,3249
Amarelo,41,1135,3249
Amarelo,95,822,3249
Amarelo,38,1136,3249
Amarelo,42,722,3249
Amarelo,91,1119,3250
Vermelho,85,1063,3250
Amarelo,84,1063,3250
Amarelo,53,1050,3250
Amarelo,18,821,3251
Amarelo,85,500,3251
Amarelo,2,694,3251
Amarelo,40,116,3251
Amarelo,66,1125,3252
Amarelo,58,1056,3252
Amarelo,91,947,3252
Amarelo,74,1032,3252
Amarelo,32,1132,3252
Amarelo,60,1133,3252
Amarelo,55,21,3252
Amarelo,90,1134,3252
Amarelo,74,144,3252
Vermelho,93,1134,3252
Amarelo,88,1121,3253
Amarelo,57,1066,3253
Vermelho,62,776,3253
Amarelo,42,776,3253
Amarelo,84,929,3253
Amarelo,67,672,3254
Amarelo,90,991,3254
Amarelo,26,1131,3254
Amarelo,40,1057,3255
Amarelo,35,976,3255
Amarelo,44,1089,3255
Amarelo,37,738,3255
Amarelo,37,1058,3255
Amarelo,57,338,3255
Amarelo,37,594,3255
Amarelo,44,1130,3256
Amarelo,66,515,3256
Amarelo,48,648,3256
Amarelo,43,556,3256
Amarelo,54,756,3256
Amarelo,30,1047,3257
Amarelo,87,1126,3258
Amarelo,71,1107,3259
Amarelo,89,1127,3259
Amarelo,89,1128,3261
Amarelo,46,1129,3261
Amarelo,57,670,3261
Amarelo,34,1030,3262
Amarelo,68,597,3262
Amarelo,88,942,3262
Amarelo,86,687,3262
Amarelo,50,944,3263
Amarelo,89,885,3263
Amarelo,92,995,3265
Amarelo,50,1105,3265
Amarelo,96,929,3265
Amarelo,56,1125,3265
Vermelho,45,1031,3265
Amarelo,24,693,3266
Amarelo,17,413,3266
Amarelo,22,1005,3266
Amarelo,96,802,3267
Amarelo,51,391,3267
Amarelo,90,1123,3267
Amarelo,44,948,3267
Amarelo,56,328,3267
Amarelo,101,1124,3267
Amarelo,88,933,3267
Amarelo,50,1081,3268
Amarelo,43,902,3268
Amarelo,43,316,3268
Amarelo,81,1082,3268
Amarelo,44,572,3268
Amarelo,44,1122,3268
Amarelo,74,986,3269
Amarelo,40,1112,3269
Amarelo,88,428,3269
Amarelo,86,1099,3269
Amarelo,47,1065,3269
Amarelo,16,1025,3269
Amarelo,15,628,3270
Amarelo,35,1004,3270
Vermelho,80,1075,3270
Amarelo,49,917,3270
Amarelo,55,1121,3270
Vermelho,58,1121,3270
Amarelo,25,920,3271
Amarelo,16,954,3271
Amarelo,48,1084,3271
Amarelo,60,750,3271
Amarelo,22,1118,3271
Amarelo,83,931,3271
Amarelo,12,1119,3271
Amarelo,50,1120,3272
Amarelo,30,565,3272
Amarelo,42,434,3272
Amarelo,47,62,3272
Amarelo,89,195,3272
Amarelo,8,1116,3272
Amarelo,40,1117,3273
Amarelo,62,761,3274
Amarelo,9,607,3274
Amarelo,48,266,3274
Amarelo,47,919,3274
Amarelo,76,1110,3274
Amarelo,53,1036,3274
Amarelo,89,939,3274
Amarelo,48,418,3274
Amarelo,58,1115,3275
Amarelo,28,738,3275
Amarelo,89,965,3275
Amarelo,51,1114,3275
Amarelo,64,461,3276
Amarelo,76,426,3276
Amarelo,88,287,3276
Amarelo,46,1074,3276
Amarelo,68,885,3276
Amarelo,91,1062,3278
Amarelo,50,947,3278
Amarelo,89,1113,3278
Amarelo,10,177,3279
Amarelo,43,904,3279
Amarelo,79,934,3280
Amarelo,54,947,3280
Amarelo,26,1032,3280
Amarelo,68,1001,3280
Amarelo,51,1099,3280
Amarelo,37,1112,3280
Amarelo,95,1030,3280
Amarelo,66,1062,3280
Amarelo,44,941,3280
Amarelo,74,986,3280
Amarelo,68,1050,3280
Amarelo,47,956,3280
Amarelo,58,328,3281
Amarelo,20,984,3281
Amarelo,87,668,3281
Amarelo,16,1111,3281
Amarelo,93,708,3281
Amarelo,53,73,3281
Amarelo,92,125,3281
Amarelo,33,916,3281
Amarelo,87,1010,3282
Amarelo,89,1109,3282
Amarelo,68,593,3283
Amarelo,34,1023,3283
Amarelo,79,1110,3283
Amarelo,77,1053,3283
Amarelo,32,822,3283
Amarelo,95,138,3284
Amarelo,66,359,3284
Amarelo,94,1108,3284
Amarelo,86,974,3284
Amarelo,61,976,3284
Vermelho,94,1054,3284
Amarelo,85,426,3284
Amarelo,47,1054,3284
Amarelo,89,1094,3284
Amarelo,82,952,3284
Amarelo,35,1058,3284
Vermelho,62,1092,3284
Amarelo,81,1022,3285
Amarelo,34,703,3285
Amarelo,64,1106,3285
Amarelo,9,1107,3285
Amarelo,49,971,3286
Amarelo,35,367,3286
Amarelo,46,461,3286
Amarelo,64,133,3287
Amarelo,44,77,3287
Amarelo,24,859,3287
Vermelho,54,267,3288
Amarelo,37,21,3288
Amarelo,11,1105,3288
Amarelo,4,315,3288
Amarelo,31,657,3288
Amarelo,50,267,3288
Amarelo,90,1063,3289
Amarelo,67,937,3289
Amarelo,87,608,3289
Amarelo,75,918,3290
Amarelo,14,391,3290
Amarelo,94,985,3290
Amarelo,39,952,3291
Amarelo,10,976,3291
Amarelo,54,833,3291
Amarelo,76,1104,3291
Amarelo,37,933,3291
Amarelo,61,728,3291
Amarelo,39,902,3291
Amarelo,58,1056,3292
Amarelo,7,996,3292
Amarelo,92,1028,3292
Amarelo,36,486,3292
Amarelo,66,224,3293
Amarelo,58,1089,3293
Amarelo,84,594,3293
Amarelo,73,927,3294
Amarelo,34,144,3294
Amarelo,94,977,3294
Amarelo,89,1101,3295
Amarelo,57,1102,3295
Amarelo,95,515,3295
Amarelo,28,29,3295
Amarelo,71,1103,3295
Amarelo,97,837,3295
Amarelo,32,1100,3295
Vermelho,50,1100,3295
Amarelo,87,831,3296
Amarelo,78,654,3296
Amarelo,23,630,3296
Amarelo,64,714,3296
Amarelo,83,593,3296
Amarelo,36,1036,3296
Vermelho,96,384,3297
Amarelo,94,960,3297
Amarelo,66,670,3297
Amarelo,55,822,3297
Amarelo,57,77,3297
Amarelo,95,828,3297
Amarelo,70,1024,3297
Amarelo,57,1095,3297
Amarelo,86,929,3297
Amarelo,49,1067,3297
Amarelo,84,1047,3298
Amarelo,30,602,3298
Amarelo,87,111,3298
Amarelo,47,1034,3298
Amarelo,88,963,3299
Amarelo,45,1063,3299
Amarelo,68,889,3299
Amarelo,79,359,3299
Amarelo,86,1097,3300
Amarelo,46,1098,3300
Amarelo,53,859,3300
Amarelo,15,542,3300
Amarelo,78,1099,3300
Amarelo,12,1001,3300
Amarelo,43,134,3300
Amarelo,43,461,3301
Amarelo,66,1044,3301
Amarelo,37,991,3301
Amarelo,51,687,3301
Amarelo,81,968,3301
Amarelo,39,1095,3301
Amarelo,69,1096,3302
Amarelo,56,959,3302
Amarelo,73,1063,3302
Amarelo,59,1093,3302
Amarelo,36,861,3302
Vermelho,85,973,3303
Amarelo,91,952,3303
Amarelo,60,1058,3303
Amarelo,37,1094,3303
Amarelo,29,337,3303
Vermelho,39,948,3303
Amarelo,79,976,3303
Amarelo,49,1092,3303
Amarelo,29,111,3303
Vermelho,86,908,3304
Vermelho,86,297,3304
Amarelo,68,1054,3304
Amarelo,80,1042,3304
Amarelo,21,924,3304
Vermelho,90,450,3304
Vermelho,90,1091,3304
Vermelho,6,691,3304
Amarelo,81,252,3304
Amarelo,67,222,3304
Amarelo,6,691,3304
Amarelo,19,978,3305
Amarelo,62,1089,3305
Amarelo,86,941,3305
Amarelo,66,338,3305
Amarelo,41,413,3305
Amarelo,71,782,3306
Amarelo,51,1090,3306
Amarelo,51,636,3306
Amarelo,68,659,3306
Vermelho,60,987,3307
Amarelo,91,100,3307
Amarelo,55,125,3307
Amarelo,71,733,3307
Amarelo,35,983,3307
Amarelo,75,211,3307
Amarelo,95,728,3307
Amarelo,46,1081,3307
Amarelo,67,603,3308
Amarelo,43,1086,3308
Vermelho,46,1087,3308
Amarelo,94,905,3308
Amarelo,1,756,3308
Amarelo,40,1087,3308
Amarelo,81,1088,3309
Amarelo,5,1083,3309
Amarelo,10,428,3309
Amarelo,58,79,3309
Amarelo,77,569,3309
Amarelo,19,337,3310
Amarelo,64,1084,3310
Amarelo,17,1001,3310
Amarelo,90,1085,3310
Amarelo,67,1065,3310
Amarelo,27,956,3310
Amarelo,84,882,3311
Amarelo,90,604,3311
Amarelo,54,159,3311
Amarelo,86,1081,3311
Amarelo,58,1082,3311
Amarelo,63,515,3311
Amarelo,51,1080,3312
Amarelo,92,1049,3312
Amarelo,84,944,3312
Amarelo,56,245,3312
Amarelo,50,686,3312
Amarelo,90,631,3312
Amarelo,60,648,3312
Amarelo,51,1003,3313
Amarelo,89,995,3313
Amarelo,6,77,3313
Amarelo,74,1078,3314
Amarelo,73,942,3314
Amarelo,46,920,3315
Amarelo,72,1079,3315
Amarelo,33,974,3315
Amarelo,91,991,3315
Amarelo,82,925,3315
Amarelo,62,933,3315
Amarelo,99,1036,3316
Amarelo,90,607,3316
Amarelo,68,764,3316
Amarelo,85,1077,3316
Amarelo,99,713,3316
Amarelo,81,1008,3316
Amarelo,28,741,3316
Amarelo,80,1013,3317
Amarelo,65,608,3317
Amarelo,72,367,3317
Amarelo,26,1074,3317
Amarelo,96,861,3317
Amarelo,69,1075,3317
Amarelo,76,1076,3317
Amarelo,60,687,3317
Amarelo,96,370,3318
Amarelo,49,984,3318
Amarelo,83,1071,3318
Amarelo,41,1072,3319
Amarelo,77,1073,3319
Amarelo,62,677,3319
Amarelo,44,133,3319
Amarelo,9,997,3319
Amarelo,72,195,3319
Vermelho,63,297,3320
Amarelo,45,939,3320
Amarelo,58,297,3320
Amarelo,58,919,3320
Amarelo,61,252,3320
Amarelo,15,227,3320
Amarelo,59,952,3321
Amarelo,90,1069,3321
Amarelo,37,831,3321
Amarelo,66,1057,3321
Amarelo,42,1070,3321
Amarelo,63,896,3321
Amarelo,35,629,3321
Amarelo,35,622,3322
Amarelo,88,982,3322
Amarelo,2,728,3322
Amarelo,89,807,3322
Amarelo,78,989,3322
Amarelo,73,1065,3323
Amarelo,78,1066,3323
Amarelo,39,1067,3323
Amarelo,70,1068,3323
Amarelo,44,43,3323
Amarelo,38,995,3323
Amarelo,58,1032,3324
Amarelo,92,855,3324
Amarelo,42,756,3324
Amarelo,85,941,3324
Amarelo,42,1064,3324
Amarelo,71,351,3324
Amarelo,91,947,3324
Amarelo,74,1062,3324
Amarelo,47,246,3325
Vermelho,4,328,3325
Amarelo,48,963,3326
Amarelo,89,971,3326
Amarelo,75,1063,3326
Amarelo,11,917,3326
Amarelo,25,14,3326
Amarelo,50,694,3327
Amarelo,63,647,3328
Amarelo,8,1043,3328
Amarelo,49,100,3328
Vermelho,69,125,3328
Amarelo,89,1061,3328
Amarelo,42,341,3328
Amarelo,57,125,3328
Amarelo,88,1059,3329
Amarelo,95,1060,3329
Amarelo,31,602,3329
Amarelo,72,972,3330
Amarelo,49,43,3330
Amarelo,65,970,3330
Amarelo,41,1003,3330
Amarelo,66,1057,3331
Amarelo,44,1058,3331
Amarelo,102,861,3331
Amarelo,83,680,3331
Vermelho,61,974,3331
Amarelo,58,974,3331
Amarelo,11,933,3331
Amarelo,101,979,3331
Amarelo,22,581,3331
