n_minuto_gol,id_jogador,id_jogo
76,186,3977
87,353,3977
2,256,3977
83,343,3978
52,431,3978
60,324,3979
57,151,3979
83,151,3979
13,653,3980
89,114,3980
4,377,3981
77,74,3982
13,89,3982
37,411,3982
44,15,3983
19,426,3984
61,246,3984
96,657,3985
11,167,3985
94,504,3985
57,219,3986
39,261,3987
32,266,3987
85,266,3987
71,65,3988
5,317,3989
89,391,3989
50,420,3989
60,421,3989
43,340,3990
81,403,3990
21,3801,3990
88,132,3990
69,320,3990
96,405,3991
58,374,3991
65,170,3991
61,311,3992
48,310,3993
4,175,3993
45,15,3994
21,7,3995
18,365,3995
31,36,3996
88,469,3996
9,262,3997
42,377,3997
15,300,3997
47,874,3998
64,223,3999
86,223,3999
52,3802,3999
23,507,3999
94,362,4001
39,391,4001
23,51,4002
65,400,4002
48,346,4003
69,122,4003
9,381,4003
81,367,4003
49,3798,4003
15,283,4004
69,246,4005
85,3799,4005
97,259,4006
15,255,4006
12,35,4007
96,34,4007
39,354,4007
50,351,4007
57,233,4008
81,13,4008
49,247,4008
45,231,4009
76,231,4009
44,90,4010
11,95,4010
38,179,4011
26,472,4011
90,262,4011
68,30,4013
52,116,4014
102,116,4014
72,111,4014
49,399,4015
6,151,4015
94,151,4015
36,422,4015
39,161,4016
30,247,4016
67,3797,4016
54,320,4017
84,286,4017
94,286,4017
3,127,4017
24,265,4017
29,242,4018
78,412,4018
25,431,4018
84,412,4018
91,3796,4019
101,302,4019
47,30,4019
27,194,4020
56,3794,4020
15,195,4020
32,194,4020
47,446,4020
23,20,4021
59,224,4021
77,32,4023
86,7,4024
62,242,4025
6,333,4025
30,314,4025
70,114,4026
16,1845,4027
57,323,4027
59,3800,4027
24,330,4028
68,307,4028
86,51,4028
36,372,4030
57,235,4031
67,282,4031
35,174,4031
73,320,4032
91,320,4032
9,89,4033
25,300,4033
56,172,4033
33,340,4033
96,232,4034
73,160,4034
32,223,4034
95,264,4034
41,373,4034
26,362,4035
37,426,4035
60,306,4035
72,259,4036
64,323,4036
95,369,4036
31,15,4037
91,299,4037
58,194,4038
8,446,4038
72,212,4039
59,12,4040
92,324,4040
30,114,4040
34,345,4040
47,54,4042
21,470,4042
83,477,4042
13,242,4043
78,343,4043
28,351,4044
14,874,4044
63,353,4045
39,132,4045
67,87,4045
63,9,4046
28,7,4046
53,88,4046
44,16,4046
18,3793,4047
15,3794,4047
52,194,4047
77,434,4047
1,116,4047
83,346,4048
27,224,4048
81,214,4048
72,80,4049
87,3783,4049
59,333,4050
92,59,4051
51,279,4051
58,255,4051
11,470,4052
41,370,4052
73,114,4052
48,68,4053
83,353,4054
49,306,4054
55,306,4054
95,132,4055
80,472,4056
89,377,4056
28,66,4056
30,279,4056
37,66,4056
52,405,4057
78,266,4057
39,48,4057
26,116,4058
5,111,4060
42,201,4060
54,233,4060
63,470,4060
55,223,4061
83,143,4061
25,419,4061
12,373,4061
90,3795,4061
14,174,4063
78,332,4063
67,186,4063
43,317,4064
75,390,4064
13,114,4064
77,309,4064
68,266,4065
47,434,4065
86,434,4065
48,145,4067
85,158,4067
84,238,4068
49,378,4069
53,166,4070
98,283,4070
83,261,4070
75,281,4070
59,25,4071
41,51,4071
58,65,4072
49,470,4072
51,35,4072
92,35,4072
32,415,4073
90,80,4074
47,40,4075
42,84,4075
55,224,4076
91,219,4077
18,378,4077
13,3791,4077
60,223,4077
45,232,4078
64,65,4078
68,242,4078
8,272,4078
14,320,4080
4,118,4081
42,235,4081
102,248,4082
35,359,4082
94,273,4083
3,261,4083
73,261,4083
17,12,4083
11,86,4084
4,215,4084
39,48,4085
11,266,4085
24,3791,4085
46,166,4086
67,166,4086
9,111,4086
15,66,4087
48,272,4087
60,224,4088
50,61,4088
5,85,4089
78,261,4089
18,260,4089
30,161,4089
55,152,4089
39,168,4089
66,353,4089
91,121,4091
94,207,4091
82,59,4092
61,171,4092
67,114,4093
78,192,4094
49,214,4095
50,434,4095
67,215,4095
90,434,4095
22,194,4095
63,193,4095
35,381,4095
44,434,4095
81,63,4096
53,78,4097
29,434,4098
62,874,4098
57,194,4098
38,378,4098
24,271,4099
8,1845,4099
70,215,4099
49,304,4099
54,246,4099
95,205,4099
61,3792,4100
46,38,4100
91,242,4100
83,186,4101
28,239,4101
40,219,4101
59,135,4101
46,167,4102
80,161,4102
25,159,4102
86,123,4103
48,232,4104
88,13,4104
38,470,4104
40,12,4104
22,207,4105
87,397,4105
44,152,4106
32,86,4107
42,59,4107
75,277,4107
18,86,4107
12,307,4107
48,248,4108
89,309,4108
99,3,4109
66,15,4109
26,223,4109
43,224,4109
31,167,4111
33,242,4111
65,343,4111
71,45,4112
48,874,4112
52,103,4112
41,353,4113
56,261,4113
12,132,4114
71,494,4114
9,386,4114
43,470,4115
93,35,4115
91,166,4116
41,458,4116
66,70,4116
89,238,4117
53,199,4118
52,114,4119
95,36,4119
73,194,4120
24,261,4122
69,152,4122
9,242,4122
70,41,4123
79,184,4123
2,415,4123
13,53,4125
78,262,4125
92,377,4125
82,258,4126
9,172,4126
70,171,4126
89,283,4127
69,167,4127
52,111,4127
28,221,4129
34,163,4130
11,152,4130
16,261,4130
66,161,4131
50,221,4131
15,16,4132
25,166,4132
68,342,4133
89,116,4134
27,59,4134
41,434,4134
3,223,4135
94,3790,4135
51,145,4135
52,41,4135
59,189,4136
62,3787,4136
93,419,4136
65,35,4138
11,61,4139
85,63,4139
19,874,4139
43,66,4139
20,242,4140
87,3785,4140
20,434,4141
95,247,4142
75,280,4142
24,3786,4143
46,283,4143
1,380,4143
18,380,4143
86,35,4144
5,470,4144
88,34,4144
20,115,4144
28,114,4144
62,161,4145
93,440,4145
15,353,4146
24,353,4146
76,107,4146
11,58,4146
22,41,4149
67,271,4149
81,232,4149
93,402,4149
73,237,4149
19,123,4150
73,386,4150
89,597,4150
93,193,4150
42,169,4151
19,223,4151
16,22,4152
37,277,4152
84,59,4152
38,151,4153
94,261,4153
62,353,4153
65,6,4153
30,151,4153
83,261,4153
75,269,4154
93,847,4154
21,77,4154
56,77,4154
41,1845,4155
55,35,4155
29,501,4155
62,309,4155
37,1845,4155
36,373,4156
46,3789,4156
64,458,4156
85,162,4157
6,16,4157
2,164,4158
65,224,4158
37,242,4159
9,242,4159
12,152,4160
61,152,4160
49,261,4160
52,51,4161
64,3783,4161
67,242,4162
37,293,4162
45,93,4163
84,427,4163
71,265,4163
62,402,4164
77,111,4164
52,184,4164
12,33,4165
21,239,4165
79,238,4165
85,302,4165
5,386,4166
90,194,4167
52,169,4167
61,446,4167
82,16,4168
74,168,4168
14,16,4168
59,20,4169
30,3784,4170
58,59,4171
41,231,4171
16,242,4172
74,342,4172
59,304,4172
79,359,4172
73,134,4173
37,386,4174
92,123,4174
63,333,4174
33,189,4175
17,51,4175
43,51,4175
37,20,4176
7,874,4177
20,874,4177
53,14,4177
55,16,4178
70,392,4178
13,115,4178
80,317,4178
30,9,4178
39,84,4178
88,313,4179
46,261,4179
93,152,4179
